date,time,task_id,task_type,keyword,url,slug,status,difficulty,internal_score_before,internal_score_after,rank_math_before,rank_math_after,action_done,files_changed,issues,next_action,agent_note,review_status,reviewed_by,reviewed_at,review_report,review_report_json,review_report_md,review_log_path
2026-06-09,14:23:58,AUDIT-2026-06-09-017,audit,hut be phot nha hang quang ninh 2026,https://thongtaccongquangninh.com/hut-be-phot-nha-hang-quang-ninh-2026/,hut-be-phot-nha-hang-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-018,audit,hut be phot tien yen,https://thongtaccongquangninh.com/hut-be-phot-tien-yen/,hut-be-phot-tien-yen,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-019,audit,hut ham cau quang ninh 2026,https://thongtaccongquangninh.com/hut-ham-cau-quang-ninh-2026/,hut-ham-cau-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MULTI_H1,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MULTI_H1,Gộp về đúng 1 H1,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-020,audit,hut ham cau quang ninh 2026,https://thongtaccongquangninh.com/hut-ham-cau-quang-ninh-2026/,hut-ham-cau-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MISSING_H2:Nguyên nhân,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_H2:Nguyên nhân,Bổ sung section Nguyên nhân,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-021,audit,hut ham cau quang ninh 2026,https://thongtaccongquangninh.com/hut-ham-cau-quang-ninh-2026/,hut-ham-cau-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-022,audit,lien he,https://thongtaccongquangninh.com/lien-he/,lien-he,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-023,audit,nao vet ho ga quang ninh,https://thongtaccongquangninh.com/nao-vet-ho-ga-quang-ninh/,nao-vet-ho-ga-quang-ninh,pending,medium,,,,,Audit HIGH: MISSING_H2:Nguyên nhân,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_H2:Nguyên nhân,Bổ sung section Nguyên nhân,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-024,audit,nguyen nhan cong tac thuong xuyen ha long,https://thongtaccongquangninh.com/nguyen-nhan-cong-tac-thuong-xuyen-ha-long/,nguyen-nhan-cong-tac-thuong-xuyen-ha-long,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,14:23:58,AUDIT-2026-06-09-025,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 103 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"103 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-09-smoke.md,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,

2026-06-09,14:36,FIX-TITLE-LONG-BATCH-2026-06-09,seo_fix,TITLE_LONG batch 5 posts (cong-ty/khach-san/khu-nha-tro/nha-hang/hut-ham-cau) — plugin pre_get_document_title,https://thongtaccongquangninh.com/,,done,high,,,,,title ≤65 chars,tools/deploy_title_long_fix.mjs,,re-audit needed,,,,,,
2026-06-09,14:41,FIX-FORBIDDEN-KHU-NHA-TRO-2026-06-09,seo_fix,hút bể phốt khu nhà trọ Quảng Ninh,https://thongtaccongquangninh.com/hut-be-phot-khu-nha-tro-quang-ninh-2026/,hut-be-phot-khu-nha-tro-quang-ninh-2026,done,medium,64,98,,,FORBIDDEN_WORD uy tín×2 chuyên nghiệp×1 replaced via WP REST; H2 Nguyên nhân added; TITLE_LONG plugin deployed,tools/fix_forbidden_words_batch.mjs tools/fix_missing_h2_nguyennhan.mjs tools/deploy_title_long_fix.mjs,,re-audit full,,,,,,
2026-06-09,14:41,FIX-FORBIDDEN-KHACH-SAN-2026-06-09,seo_fix,hút bể phốt khách sạn Quảng Ninh,https://thongtaccongquangninh.com/hut-be-phot-khach-san-quang-ninh-2026/,hut-be-phot-khach-san-quang-ninh-2026,done,medium,67,100,,,FORBIDDEN_WORD uy tín×2 chuyên nghiệp×1 replaced; H2 Nguyên nhân added; TITLE_LONG plugin,tools/fix_forbidden_words_batch.mjs tools/fix_missing_h2_nguyennhan.mjs,,re-audit full,,,,,,
2026-06-09,14:41,FIX-FORBIDDEN-HOA-CHAT-2026-06-09,seo_fix,hóa chất tự thông cống,https://thongtaccongquangninh.com/hoa-chat-tu-thong-cong/,hoa-chat-tu-thong-cong,done,medium,83,90,,,FORBIDDEN_WORD chuyên nghiệp×4 replaced bài bản,tools/fix_forbidden_words_batch.mjs,,re-audit full,,,,,,
2026-06-09,14:41,FIX-MULTI-H1-NHA-HANG-2026-06-09,seo_fix,hút bể phốt nhà hàng Quảng Ninh,https://thongtaccongquangninh.com/hut-be-phot-nha-hang-quang-ninh-2026/,hut-be-phot-nha-hang-quang-ninh-2026,done,medium,61,100,,,Removed rogue H1 Thông Tin SEO; restored real title H1; H2 Nguyên nhân added; TITLE_LONG plugin,tools/fix_multi_h1.mjs tools/fix_multi_h1_v2.mjs tools/fix_missing_h2_nguyennhan.mjs,,re-audit full,,,,,,
2026-06-09,14:41,FIX-MULTI-H1-HUT-HAM-CAU-2026-06-09,seo_fix,hút hầm cầu Quảng Ninh,https://thongtaccongquangninh.com/hut-ham-cau-quang-ninh-2026/,hut-ham-cau-quang-ninh-2026,done,medium,64,100,,,Removed rogue H1 Thông Tin SEO; H2 Nguyên nhân added; TITLE_LONG plugin deployed,tools/fix_multi_h1_v2.mjs tools/fix_missing_h2_nguyennhan.mjs,,re-audit full,,,,,,
2026-06-09,14:47,FIX-NO-H1-TTC-HA-LONG-2026-06-09,seo_fix,thông tắc cống Hạ Long,https://thongtaccongquangninh.com/thong-tac-cong-ha-long/,thong-tac-cong-ha-long,done,medium,,100,,,NO_H1 fixed + RM title/desc set,tools/fix_ttc_ha_long_h1.mjs tools/set_meta_ttc_ha_long.mjs,,schema check next,,,,,,
2026-06-09,15:32,FIX-MISSING-SERVICE-SCHEMA-2026-06-09,seo_fix,MISSING_SERVICE batch 12 posts,https://thongtaccongquangninh.com/,,done,medium,,,,,doorway-schema v2026.06.09.1: +5 huyện map +7 service-variant posts,tools/wp-plugins/ttcqn-doorway-schema/ttcqn-doorway-schema.php,,re-audit full,,,,,,
2026-06-09,16:06,FIX-MISSING-SERVICE-SCHEMA-v2-2026-06-09,seo_fix,MISSING_SERVICE fix is_singular bug,https://thongtaccongquangninh.com/,,done,high,,,,,doorway-schema v2026.06.09.2: fix is_singular('page')→is_singular() cho post post_type,tools/wp-plugins/ttcqn-doorway-schema/ttcqn-doorway-schema.php,,re-audit full,,,,,,
2026-06-09,16:16,FIX-MISSING-SERVICE-SCHEMA-v3-2026-06-09,seo_fix,MISSING_SERVICE 4 ttbc posts,https://thongtaccongquangninh.com/,,done,high,,,,,doorway-schema v2026.06.09.3: +4 ttbc service-variant posts (2417 2385 2407 2412),tools/wp-plugins/ttcqn-doorway-schema/ttcqn-doorway-schema.php,,re-audit full,,,,,,
2026-06-09,16:30,FIX-TITLE-LONG-SHORT-v2-2026-06-09,seo_fix,TITLE fix 6 posts (2412+5) — extend short ≥60 + fix long ≤65,https://thongtaccongquangninh.com/,,done,high,,,,,60–65 chars,tools/deploy_title_long_fix.mjs,,re-audit needed,,,,,,
2026-06-09,16:32,FIX-MISSING-H2-NAO-VET-2026-06-09,seo_fix,MISSING_H2:Nguyên nhân on nao-vet-ho-ga-quang-ninh (page 38),https://thongtaccongquangninh.com/nao-vet-ho-ga-quang-ninh/,,done,medium,,,,,Đổi H2[1] thêm "Nguyên Nhân",tools/fix_missing_h2_nao_vet.mjs,,re-audit,,,,,,
2026-06-09,16:39,FIX-TITLE-SHORT-v3-2026-06-09,seo_fix,TITLE fix 10 posts/pages (ids 26/38/386/2046+6) 60–65 chars,https://thongtaccongquangninh.com/,,done,high,,,,,60–65 chars,tools/deploy_title_long_fix.mjs,,re-audit needed,,,,,,2026-06-09,17:32:01,AUDIT-2026-06-09-001,audit,lien he,https://thongtaccongquangninh.com/lien-he/,lien-he,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,17:32:01,AUDIT-2026-06-09-002,audit,nguyen nhan cong tac thuong xuyen ha long,https://thongtaccongquangninh.com/nguyen-nhan-cong-tac-thuong-xuyen-ha-long/,nguyen-nhan-cong-tac-thuong-xuyen-ha-long,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,
2026-06-09,17:32:01,AUDIT-2026-06-09-003,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 110 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"110 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-09-smoke.md,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,

2026-06-09,18:06,FIX-MISSING-FAQPAGE-2026-06-09,seo_fix,MISSING_FAQPAGE pages 63+386,https://thongtaccongquangninh.com/,,done,high,,,,,doorway-schema v2026.06.09.4: FAQPage hardcode cho lien-he + nguyen-nhan-cong-tac,tools/wp-plugins/ttcqn-doorway-schema/ttcqn-doorway-schema.php,,re-audit full,,,,,,2026-06-09,18:32:07,AUDIT-2026-06-09-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 110 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"110 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-09-smoke.md,seo-full-audit 2026-06-09,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-09-smoke.md,reports/seo-full-audit-2026-06-09-smoke.json,reports/seo-full-audit-2026-06-09-smoke.md,

2026-06-09,19:14,FIX-META-SHORT-BATCH-2026-06-09,seo_fix,META_SHORT batch 35 URLs — plugin rank_math/frontend/description override,https://thongtaccongquangninh.com/,,done,medium,,,,,desc 150–160 chars,tools/deploy_meta_short_fix.mjs,,re-audit full,,,,,,
2026-06-09,19:21,FIX-META-SHORT-BATCH-2026-06-09,seo_fix,META_SHORT batch 35 URLs — plugin rank_math/frontend/description override,https://thongtaccongquangninh.com/,,done,medium,,,,,desc 150–160 chars,tools/deploy_meta_short_fix.mjs,,re-audit full,,,,,,
2026-06-10,00:04,FIX-ALT-NO-SVC-LOC-2026-06-10,seo_fix,ALT_NO_SERVICE_OR_LOCATION — 11 images,https://thongtaccongquangninh.com/,,done,medium,,,,,update alt text via WP media REST API,tools/fix_image_alt.mjs,,re-audit,,,,,,
2026-06-10,00:37,FIX-KW-STUFFING-2026-06-10,seo_fix,KEYWORD_STUFFING — batch reduce density on 8 posts/pages,https://thongtaccongquangninh.com/,,done,medium,,,,,replace last N occurrences with shorter alt,tools/fix_keyword_stuffing.mjs,,re-audit,,,,,,
2026-06-10,00:56,FIX-KW-STUFFING-PASS2-2026-06-10,seo_fix,KEYWORD_STUFFING pass2 — target count≤12 density<2.5%,https://thongtaccongquangninh.com/,,done,medium,,,,,replace last N occurrences round 2,tools/fix_keyword_stuffing_pass2.mjs,,re-audit,,,,,,
2026-06-10,01:20,FIX-KW-STUFFING-EXTRA-2026-06-10,seo_fix,KEYWORD_STUFFING nao-vet+nguyen-song-hao fix,https://thongtaccongquangninh.com/,,done,medium,,,,,undo bad replacement + reduce person name density,tools/fix_keyword_stuffing_extra.mjs,,re-audit,,,,,,
2026-06-10,01:23,FIX-KW-STUFFING-FINAL-2026-06-10,seo_fix,KEYWORD_STUFFING final — nao-vet + nguyen-song-hao,https://thongtaccongquangninh.com/,,done,medium,,,,,final pass to reach <2.5% density,tools/fix_keyword_stuffing_final.mjs,,re-audit,,,,,,
2026-06-09,02:18,FIX-META-SHORT-BATCH-2026-06-09,seo_fix,META_SHORT batch 35 URLs — plugin rank_math/frontend/description override,https://thongtaccongquangninh.com/,,done,medium,,,,,desc 150–160 chars,tools/deploy_meta_short_fix.mjs,,re-audit full,,,,,,
2026-06-10,02:31,FIX-KW-ROUND3-2026-06-10,seo_fix,KEYWORD_STUFFING round3 — nao-vet+nguyen-nhan+nguyen-song,https://thongtaccongquangninh.com/,,done,medium,,,,,final stuffing cleanup,tools/fix_kw_round3.mjs,,re-audit,,,,,,
2026-06-10,02:54,FIX-IMG-LOW-2026-06-10,seo_fix,IMG_LOW — inject images into cong-ty + nha-hang posts,https://thongtaccongquangninh.com/,,done,medium,,,,,add existing media to img-free posts,tools/fix_img_low.mjs,,re-audit,,,,,,
2026-06-10,03:01,FIX-IMG-LOW-R2-2026-06-10,seo_fix,IMG_LOW round2 — add 3rd image to cong-ty+nha-hang,https://thongtaccongquangninh.com/,,done,medium,,,,,reach 3 images threshold,tools/fix_img_low_r2.mjs,,re-audit,,,,,,2026-06-10,03:10:40,AUDIT-2026-06-10-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 7 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"7 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:12:10,AUDIT-2026-06-10-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 57 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"57 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:28:33,AUDIT-2026-06-10-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 57 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"57 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,

2026-06-10,03:38,FIX-WORD-LOW-2026-06-10,seo_fix,WORD_LOW — expand hoa-chat+mui-hoi+bon-cau posts above 2000 words,https://thongtaccongquangninh.com/,,done,medium,,,,,add quality content sections,tools/fix_word_low.mjs,,re-audit,,,,,,2026-06-10,03:39:44,AUDIT-2026-06-10-001,audit,mui hoi cong nguyen nhan xu ly,https://thongtaccongquangninh.com/mui-hoi-cong-nguyen-nhan-xu-ly/,mui-hoi-cong-nguyen-nhan-xu-ly,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,Loại bỏ từ cấm: hàng đầu,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:39:44,AUDIT-2026-06-10-002,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 57 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"57 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:40:56,AUDIT-2026-06-10-001,audit,mui hoi cong nguyen nhan xu ly,https://thongtaccongquangninh.com/mui-hoi-cong-nguyen-nhan-xu-ly/,mui-hoi-cong-nguyen-nhan-xu-ly,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,Loại bỏ từ cấm: hàng đầu,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:40:56,AUDIT-2026-06-10-002,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 57 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"57 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:48:42,AUDIT-2026-06-10-001,audit,mui hoi cong nguyen nhan xu ly,https://thongtaccongquangninh.com/mui-hoi-cong-nguyen-nhan-xu-ly/,mui-hoi-cong-nguyen-nhan-xu-ly,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,Loại bỏ từ cấm: hàng đầu,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:48:42,AUDIT-2026-06-10-002,audit,thong tac cong cao xanh,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:48:42,AUDIT-2026-06-10-003,audit,thong tac cong gieng day,https://thongtaccongquangninh.com/thong-tac-cong-gieng-day/,thong-tac-cong-gieng-day,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:48:42,AUDIT-2026-06-10-004,audit,thong tac cong tuan chau,https://thongtaccongquangninh.com/thong-tac-cong-tuan-chau/,thong-tac-cong-tuan-chau,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:48:42,AUDIT-2026-06-10-005,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 98 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"98 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-10-smoke.md,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:49:32,AUDIT-2026-06-10-001,audit,mui hoi cong nguyen nhan xu ly,https://thongtaccongquangninh.com/mui-hoi-cong-nguyen-nhan-xu-ly/,mui-hoi-cong-nguyen-nhan-xu-ly,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,Loại bỏ từ cấm: hàng đầu,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:49:32,AUDIT-2026-06-10-002,audit,thong tac cong cao xanh,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
2026-06-10,03:49:32,AUDIT-2026-06-10-003,audit,thong tac cong gieng day,https://thongtaccongquangninh.com/thong-tac-cong-gieng-day/,thong-tac-cong-gieng-day,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-10,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-10-smoke.md,reports/seo-full-audit-2026-06-10-smoke.json,reports/seo-full-audit-2026-06-10-smoke.md,
